GEO.id,ESTAB,EMP,PAYQTR1,PAYANN
8610000US37938,200,2135,13990,60889
8610000US37939,16,111,1465,5785
8610000US37940,9,36,215,1097
8610000US37950,23,1095,14128,54641
8610000US37995,1,a,D,D
8610000US37996,17,754,3480,15421
8610000US37998,2,f,D,D
8610000US38001,100,1117,9907,38750
8610000US38002,477,5526,47969,199284
8610000US38004,139,1175,7060,29928
8610000US38006,75,1727,13928,62817
8610000US38007,1,a,D,D
8610000US38008,190,2252,15585,65910
8610000US38011,87,980,8011,47535
8610000US38012,277,4111,40741,155047
8610000US38014,11,53,597,3018
8610000US38015,21,130,950,4151
8610000US38016,514,9508,80666,348274
8610000US38017,1222,19433,223268,943993
8610000US38018,803,11745,103748,463305
8610000US38019,338,5529,42369,177540
8610000US38021,2,a,D,D
8610000US38023,27,128,824,3677
8610000US38024,620,10136,88865,376557
8610000US38025,27,648,2572,11124
8610000US38027,12,221,609,2611
8610000US38028,115,1108,11455,54441
8610000US38029,7,39,178,817
8610000US38030,9,12,41,238
8610000US38034,32,120,817,3880
8610000US38036,13,332,2403,9005
8610000US38037,11,129,897,3518
8610000US38039,21,82,462,2118
8610000US38040,68,703,5576,25099
8610000US38041,15,194,1812,7699
8610000US38042,10,37,152,649
8610000US38044,8,24,127,416
8610000US38046,1,a,D,D
8610000US38047,2,a,D,D
8610000US38049,29,329,3052,14263
8610000US38050,12,50,145,640
8610000US38052,39,1295,13841,54628
8610000US38053,403,5060,38547,164483
8610000US38054,18,316,3322,13844
8610000US38055,10,70,1297,5960
8610000US38057,33,627,7056,31986
8610000US38058,84,659,4429,21011
8610000US38059,86,2077,16006,66543
8610000US38060,130,1390,13664,58728
8610000US38061,6,27,206,1791
8610000US38063,221,3829,28478,124499
8610000US38066,45,760,8505,38295
8610000US38067,10,56,268,1412
8610000US38068,194,1867,12700,55730
8610000US38069,15,77,500,1982
8610000US38070,1,a,D,D
8610000US38075,41,1059,8540,34729
8610000US38076,9,22,139,631
8610000US38077,3,a,D,D
8610000US38079,51,347,1924,8682
8610000US38080,26,241,1619,6602
8610000US38083,7,76,349,1873
8610000US38088,14,262,1698,8068
8610000US38101,24,2793,92091,375802
8610000US38103,856,21809,307863,1348113
8610000US38104,842,18886,206377,873325
8610000US38105,126,6297,102042,446023
8610000US38106,298,5811,56232,266445
8610000US38107,142,2093,19503,88015
8610000US38108,142,3646,52020,205878
8610000US38109,316,6749,94068,356437
8610000US38111,550,8622,59514,247347
8610000US38112,320,7985,69117,287191
8610000US38113,101,2998,36381,159312
8610000US38114,325,4225,38466,174838
8610000US38115,779,19720,161160,668197
8610000US38116,818,19793,197890,863836
8610000US38117,883,16250,185619,732923
8610000US38118,1429,61288,717819,3208950
8610000US38119,1022,21431,301839,1252975
8610000US38120,635,18253,377614,1508186
8610000US38122,460,5966,37303,165653
8610000US38124,11,65,590,2519
8610000US38125,750,14105,261418,1164800
8610000US38126,110,2266,21083,93145
8610000US38127,299,6321,49495,212617
8610000US38128,470,8125,65074,284093
8610000US38130,7,483,4846,24487
8610000US38131,30,1236,7568,37844
8610000US38132,89,4446,72478,330402
8610000US38133,901,23602,193102,850304
8610000US38134,1200,22969,206820,878461
8610000US38135,134,2217,12452,53030
8610000US38137,91,1395,21491,98691
8610000US38138,957,20418,221750,890388
8610000US38139,166,1559,9750,44329
8610000US38141,258,10536,125793,513943
8610000US38145,1,c,D,D
8610000US38151,3,e,D,D
8610000US38152,6,313,408,1754
8610000US38157,63,1053,12617,52959
8610000US38163,6,54,471,1978
8610000US38167,3,b,D,D
8610000US38168,7,25,329,1574
8610000US38173,4,85,695,3069
8610000US38174,5,24,143,653
8610000US38175,15,133,935,3373
8610000US38177,7,17,125,593
8610000US38181,9,72,959,4899
8610000US38182,1,b,D,D
8610000US38183,19,109,1047,5201
8610000US38184,14,137,993,4056
8610000US38186,8,55,470,1829
8610000US38187,10,170,741,3420
8610000US38188,2,b,D,D
8610000US38190,3,a,D,D
8610000US38193,2,c,D,D
8610000US38194,79,g,D,D
8610000US38197,4,b,D,D
8610000US38201,176,3415,24252,104385
8610000US38220,16,115,1043,4785
8610000US38221,21,97,318,1416
8610000US38222,41,150,521,2803
8610000US38223,1,a,D,D
8610000US38224,13,277,3274,14987
8610000US38225,126,1197,8196,39413
8610000US38226,3,4,25,95
8610000US38229,43,267,2124,10103
8610000US38230,55,609,3713,17736
8610000US38231,16,202,1410,6347
8610000US38232,11,69,249,1185
8610000US38233,21,131,1008,3743
8610000US38235,3,18,65,241
8610000US38236,2,a,D,D
8610000US38237,292,5268,35507,147213
8610000US38238,8,149,478,1899
8610000US38240,20,154,913,4900
8610000US38241,7,16,88,401
8610000US38242,554,7448,56953,248409
8610000US38251,27,180,980,4138
8610000US38253,7,76,833,3071
8610000US38254,2,a,D,D
8610000US38255,22,132,965,4597
8610000US38256,30,124,550,2789
8610000US38257,71,526,4646,18843
8610000US38258,13,104,933,4428
8610000US38259,9,51,241,1070
8610000US38260,41,291,1709,7384
8610000US38261,450,7504,59547,246312
8610000US38271,6,22,121,550
8610000US38281,19,162,1304,5337
8610000US38301,836,21720,227732,940875
8610000US38302,17,571,7746,29804
8610000US38303,6,13,277,913
8610000US38305,1512,27755,214053,908034
8610000US38308,7,63,284,1500
8610000US38310,95,759,5394,24407
8610000US38311,11,34,216,1244
8610000US38313,16,31,133,864
8610000US38314,2,a,D,D
8610000US38315,18,76,337,1539
8610000US38316,31,156,954,4861
8610000US38317,19,250,1016,4204
8610000US38320,256,3050,20530,88374
8610000US38321,12,27,159,980
8610000US38324,3,b,D,D
8610000US38326,74,968,17113,69017
8610000US38327,15,116,667,3532
8610000US38328,3,21,141,620
8610000US38329,39,369,2370,10770
8610000US38330,68,636,3885,17851
8610000US38332,6,19,95,384
8610000US38333,3,b,D,D
8610000US38334,9,30,197,1013
8610000US38337,13,30,170,863
8610000US38338,4,19,74,338
8610000US38339,7,593,3274,4938
8610000US38340,208,2874,17528,79277
8610000US38341,25,187,1555,5081
8610000US38342,7,56,218,851
8610000US38343,306,3749,34184,142713
8610000US38344,176,2038,16611,70641
8610000US38345,14,36,241,1099
8610000US38346,1,a,D,D
8610000US38347,6,35,129,551
8610000US38348,7,19,221,958
8610000US38351,410,5770,44194,187386
8610000US38352,5,21,129,848
8610000US38355,84,540,2617,14995
8610000US38356,17,125,612,2885
8610000US38357,24,160,697,2879
8610000US38358,273,4052,30918,133375
8610000US38359,5,36,167,725
8610000US38361,4,17,83,381
8610000US38362,10,62,292,1740
8610000US38363,155,2349,19917,86818
8610000US38365,5,32,187,1254
8610000US38366,17,129,783,3534
8610000US38367,26,105,437,1763
8610000US38368,12,112,1245,5702
8610000US38369,36,137,904,3571
8610000US38370,6,11,38,204
8610000US38371,8,85,281,1254
8610000US38372,369,5094,39048,168900
8610000US38374,22,121,766,3761
8610000US38375,221,2649,21336,89554
8610000US38376,7,54,288,1374
8610000US38378,2,a,D,D
8610000US38379,10,89,577,2490
8610000US38380,4,22,157,677
8610000US38381,19,646,5144,22857
8610000US38382,170,2231,15589,65928
8610000US38388,24,210,715,3160
8610000US38389,6,20,163,967
8610000US38390,9,71,730,3720
8610000US38391,18,149,777,3471
8610000US38392,4,15,142,621
8610000US38401,1199,16311,139030,607763
8610000US38402,28,471,5032,20322
8610000US38425,26,551,4517,17762
8610000US38449,60,561,3279,13507
8610000US38450,25,467,3449,15445
8610000US38451,31,98,580,2687
8610000US38452,7,51,390,1734
8610000US38453,5,18,102,403
8610000US38454,5,14,86,402
8610000US38455,9,33,208,932
8610000US38456,28,295,2107,9162
8610000US38457,2,a,D,D
8610000US38459,4,71,342,1621
8610000US38460,9,14,73,335
8610000US38461,14,58,338,1514
8610000US38462,188,1805,10948,50151
8610000US38463,18,174,1324,5177
8610000US38464,529,6736,48949,211864
8610000US38468,41,295,1918,7782
8610000US38469,58,520,3170,14386
8610000US38471,2,a,D,D
8610000US38472,31,133,1019,4473
8610000US38473,7,26,159,728
8610000US38474,116,1859,17005,80635
8610000US38475,2,b,D,D
8610000US38476,7,13,53,450
8610000US38477,8,29,403,1865
8610000US38478,405,7375,65260,286273
8610000US38481,15,68,260,1226
8610000US38482,7,23,78,343
8610000US38483,44,226,1102,4817
8610000US38485,134,1605,11706,50709
8610000US38486,4,4,11,27
8610000US38487,9,42,273,1156
8610000US38488,20,77,509,2264
8610000US38501,1238,20263,170734,712336
8610000US38502,17,259,1769,7716
8610000US38503,11,137,578,2551
8610000US38504,14,93,569,2319
8610000US38505,12,203,845,3349
8610000US38506,348,5633,52790,227493
8610000US38541,11,53,249,1521
8610000US38543,4,8,27,230
8610000US38544,68,649,3093,13376
8610000US38545,12,51,277,1283
8610000US38547,7,37,249,1238
8610000US38548,1,a,D,D
8610000US38549,74,686,4761,22103
8610000US38550,2,a,D,D
8610000US38551,79,758,4656,20888
8610000US38553,26,131,891,3950
8610000US38554,1,a,D,D
8610000US38555,686,11448,87340,380589
8610000US38556,181,4361,29941,113293
8610000US38557,23,166,737,3676
8610000US38558,53,718,4241,19557
8610000US38559,13,116,786,3472
8610000US38560,2,a,D,D
8610000US38562,69,719,5537,21921
8610000US38563,53,1540,14697,59187
8610000US38564,4,15,66,310
8610000US38565,10,40,162,873
8610000US38567,9,27,110,490
8610000US38568,6,12,72,357
8610000US38569,6,17,125,550
8610000US38570,244,3302,27473,116301
8610000US38571,150,1054,6642,31060
8610000US38572,68,326,1405,6744
8610000US38573,4,a,D,D
8610000US38574,96,1674,11832,49205
8610000US38575,8,168,1150,5095
8610000US38577,10,32,144,798
8610000US38578,7,187,1205,5262
8610000US38579,1,a,D,D
8610000US38580,14,54,408,2234
8610000US38581,24,164,1074,7284
8610000US38582,14,72,321,2448
8610000US38583,371,4894,38710,170246
8610000US38585,32,423,3179,13083
8610000US38587,9,48,227,1214
8610000US38588,4,27,119,484
8610000US38601,19,78,595,2839
8610000US38603,33,455,3369,13409
8610000US38606,433,7133,57831,242320
8610000US38610,26,469,2972,12628
8610000US38611,164,2675,24836,105054
8610000US38614,484,5369,43659,183118
8610000US38617,3,6,15,63
8610000US38618,81,475,4177,18846
8610000US38619,47,281,1554,6383
8610000US38620,9,47,269,1464
8610000US38621,13,64,457,1707
8610000US38622,6,19,110,369
8610000US38623,1,a,D,D
8610000US38625,11,e,D,D
8610000US38626,3,a,D,D
8610000US38627,11,139,1120,3042
8610000US38629,13,97,629,3202
8610000US38631,9,135,1345,7919
8610000US38632,381,3435,24836,104472
8610000US38633,15,470,3214,14183
8610000US38634,7,31,45,177
8610000US38635,198,3896,22484,96670
8610000US38637,312,4906,32960,136875
8610000US38638,4,33,656,2097
8610000US38639,7,52,531,1360
8610000US38641,21,151,1898,6767
8610000US38642,13,43,186,1192
8610000US38643,13,50,282,1050
8610000US38644,7,e,D,D
8610000US38645,16,163,3436,8773
8610000US38646,82,604,4199,17004
8610000US38647,6,25,82,445
8610000US38649,6,57,416,1529
8610000US38650,26,242,2042,7369
8610000US38651,70,538,3683,18996
8610000US38652,423,6165,47609,203337
8610000US38654,867,18053,138100,615456
8610000US38655,1076,14702,117513,529174
8610000US38658,16,57,206,887
8610000US38659,17,66,395,1914
8610000US38661,21,120,677,3279
8610000US38663,256,3887,27681,118088
8610000US38664,74,6420,47434,190220
8610000US38665,17,61,630,2615
8610000US38666,84,673,4181,16984
8610000US38668,267,3120,23075,94207
8610000US38670,4,a,D,D
8610000US38671,870,18161,148740,633503
8610000US38672,169,2593,16958,79158
8610000US38673,8,37,231,1000
8610000US38674,8,12,31,148
8610000US38676,127,1091,7016,28609
8610000US38677,30,890,5813,24013
8610000US38679,3,18,67,277
8610000US38680,36,925,7806,30433
8610000US38683,44,494,3404,15110
8610000US38685,5,11,53,273
8610000US38701,634,8666,58737,245440
8610000US38702,25,272,2390,10077
8610000US38703,193,2054,15023,61958
8610000US38704,38,1293,13858,61914
8610000US38720,7,15,110,795
8610000US38721,14,60,475,1942
8610000US38722,7,52,285,1205
8610000US38723,6,183,381,2470
8610000US38725,8,36,183,907
8610000US38726,3,5,4,107
8610000US38730,41,350,2842,12073
8610000US38731,3,15,51,208
8610000US38732,512,7061,51979,216849
8610000US38733,7,114,509,2287
8610000US38736,3,4,13,66
8610000US38737,44,222,1207,6622
8610000US38738,2,b,D,D
8610000US38739,2,a,D,D
8610000US38740,4,71,456,2442
8610000US38744,8,68,443,1972
8610000US38745,2,a,D,D
8610000US38746,4,11,36,129
8610000US38748,61,545,4573,20006
8610000US38749,1,a,D,D
8610000US38751,284,3590,26848,116073
8610000US38753,20,133,1298,5199
8610000US38754,18,386,2514,9783
8610000US38756,155,1555,10022,43234
8610000US38759,25,139,677,3163
8610000US38760,1,a,D,D
8610000US38761,18,170,926,4789
8610000US38762,17,175,1486,6082
8610000US38765,1,a,D,D
8610000US38767,4,14,94,436
8610000US38768,1,a,D,D
8610000US38769,30,653,8471,34851
8610000US38771,53,996,8577,32645
8610000US38772,3,a,D,D
8610000US38773,27,121,834,3343
8610000US38774,29,201,1323,5989
8610000US38776,6,99,1146,5375
8610000US38778,16,66,593,2521
8610000US38780,2,a,D,D
8610000US38781,1,a,D,D
8610000US38782,1,b,D,D
8610000US38801,1065,23210,220053,931343
8610000US38802,76,994,8926,39394
8610000US38803,25,568,5936,24080
8610000US38804,690,11064,73175,304033
8610000US38820,3,38,88,352
8610000US38821,306,4037,31156,137022
8610000US38824,130,1536,11035,47185
8610000US38825,2,a,D,D
8610000US38826,85,1737,15448,66515
8610000US38827,82,819,4791,21311
8610000US38828,34,2228,25460,112574
8610000US38829,383,5101,32287,141971
8610000US38833,34,290,1795,11912
8610000US38834,723,11160,83762,371866
8610000US38835,35,384,3008,12716
8610000US38838,14,69,343,2160
8610000US38839,2,b,D,D
8610000US38841,50,3976,31310,126562
8610000US38843,240,3498,27632,116421
8610000US38844,3,23,132,663
8610000US38846,10,71,392,1699
8610000US38847,46,811,4097,20158
8610000US38848,4,3,28,132
8610000US38849,45,1865,15912,73732
8610000US38850,51,1205,7584,29914
8610000US38851,202,2950,23544,93530
8610000US38852,184,2570,20638,86104
8610000US38855,51,963,7736,34965
8610000US38856,25,185,1025,4546
8610000US38857,19,79,473,2034
8610000US38858,79,871,7128,30515
8610000US38859,4,14,62,263
8610000US38860,71,1843,11895,49661
8610000US38862,21,138,1013,4518
8610000US38863,365,5938,39674,168624
8610000US38864,10,21,52,576
8610000US38865,29,271,1677,8209
8610000US38866,196,3141,24180,98811
8610000US38868,57,729,5656,26252
8610000US38869,19,519,3962,19006
8610000US38870,19,155,1026,4188
8610000US38871,13,118,765,3932
8610000US38873,33,220,1392,6617
8610000US38874,1,a,D,D
8610000US38876,17,169,1045,4968
8610000US38877,4,9,35,153
8610000US38878,28,409,3079,13336
8610000US38879,68,1681,13737,55889
8610000US38880,2,a,D,D
8610000US38901,492,7147,57407,238138
8610000US38902,23,302,2406,10405
8610000US38913,1,a,D,D
8610000US38914,6,13,81,757
8610000US38915,95,1050,8117,33028
8610000US38916,106,962,6292,27658
8610000US38917,31,225,896,3816
8610000US38920,10,18,70,333
8610000US38921,100,923,6685,31429
8610000US38922,39,156,778,3490
8610000US38923,9,21,103,469
8610000US38924,8,14,29,127
8610000US38925,17,146,865,4023
8610000US38926,1,a,D,D
8610000US38927,7,16,155,605
8610000US38928,4,12,54,412
8610000US38929,9,38,257,1167
8610000US38930,640,10941,85022,361217
8610000US38935,32,390,2852,12370
8610000US38940,15,51,292,1240
8610000US38941,33,1215,7014,27185
8610000US38943,6,18,94,395
8610000US38944,5,30,405,1801
8610000US38946,1,a,D,D
8610000US38947,9,32,207,890
8610000US38948,20,385,3265,11422
8610000US38949,2,b,D,D
8610000US38950,2,a,D,D
8610000US38951,7,23,99,693
8610000US38952,3,5,15,67
8610000US38953,2,a,D,D
8610000US38954,10,73,400,2384
8610000US38955,2,b,D,D
8610000US38957,19,73,433,1666
8610000US38960,1,b,D,D
8610000US38961,5,b,D,D
8610000US38963,15,686,5708,22770
8610000US38964,2,a,D,D
8610000US38965,144,1824,15645,63344
8610000US38966,19,96,576,2595
8610000US38967,176,2145,14324,60730
8610000US39038,119,1177,8009,35193
8610000US39039,26,139,1047,4065
8610000US39040,31,248,3011,10960
8610000US39041,30,270,2383,10300
8610000US39042,621,6905,56107,237924
8610000US39043,26,178,1041,4630
8610000US39044,22,67,513,2097
8610000US39045,5,11,61,227
8610000US39046,426,12991,147533,606666
8610000US39047,511,3294,25030,111523
8610000US39051,238,3840,23610,103504
8610000US39054,10,64,316,1375
8610000US39056,530,5884,42253,170581
8610000US39057,9,39,95,332
8610000US39058,6,g,D,D
8610000US39059,184,1931,12656,53270
8610000US39060,11,68,365,1687
8610000US39061,3,5,9,185
8610000US39062,4,b,D,D
8610000US39063,53,706,5179,16561
8610000US39066,30,199,1132,4646
8610000US39067,10,17,93,361
8610000US39069,40,451,3736,14966
8610000US39071,93,749,5092,21046
8610000US39072,1,a,D,D
8610000US39073,262,2165,15381,72382
8610000US39074,287,4051,33497,141147
8610000US39077,2,c,D,D
8610000US39078,10,62,588,2718
8610000US39079,22,86,393,1710
8610000US39080,2,a,D,D
8610000US39082,5,14,62,249
8610000US39083,200,3285,22131,92768
8610000US39086,7,110,1459,4268
8610000US39087,1,a,D,D
8610000US39088,8,17,100,282
8610000US39090,296,4038,33130,134679
8610000US39092,29,348,2998,15950
8610000US39094,27,266,1101,4775
8610000US39095,109,1092,6657,28614
8610000US39096,14,211,1600,7030
8610000US39097,7,40,249,970
8610000US39108,9,32,138,638
8610000US39109,4,b,D,D
8610000US39110,932,12952,103997,433188
8610000US39111,248,4224,28756,115523
8610000US39113,7,53,310,1421
8610000US39114,126,1381,9822,42245
8610000US39116,17,64,291,1233
8610000US39117,117,4042,27482,118363
8610000US39119,50,265,2550,9436
8610000US39120,764,10096,87574,327316
8610000US39121,27,293,2918,9782
8610000US39122,7,52,809,2823
8610000US39130,35,287,3646,15948
8610000US39140,22,217,2089,9602
8610000US39144,3,a,D,D
8610000US39145,82,1112,10578,42805
8610000US39146,18,136,1022,4248
8610000US39148,1,b,D,D
8610000US39149,12,43,249,1222
8610000US39150,91,1725,42782,130657
8610000US39151,10,188,1302,4681
8610000US39152,5,24,161,735
8610000US39153,55,497,3021,13633
8610000US39154,133,1733,17001,57157
8610000US39156,7,e,D,D
8610000US39157,1477,20850,230386,944080
8610000US39158,37,415,3438,14985
8610000US39159,95,618,4614,19667
8610000US39160,12,47,1018,2979
8610000US39161,4,a,D,D
8610000US39162,2,a,D,D
8610000US39163,1,a,D,D
8610000US39165,3,a,D,D
8610000US39166,5,36,107,444
8610000US39167,4,c,D,D
8610000US39168,82,1475,17137,65795
8610000US39169,26,145,1677,5241
8610000US39170,108,656,3533,14495
8610000US39171,2,a,D,D
8610000US39173,2,b,D,D
8610000US39174,6,f,D,D
8610000US39175,39,172,1001,4361
8610000US39176,33,227,1033,4385
8610000US39177,1,a,D,D
8610000US39179,6,6,61,299
8610000US39180,728,14750,126930,518782
8610000US39181,13,397,3839,14489
8610000US39182,10,74,595,2572
8610000US39183,269,3518,30239,127101
8610000US39189,30,331,2424,9654
8610000US39190,8,35,140,587
8610000US39191,62,272,1450,6092
8610000US39192,14,35,179,834
8610000US39193,2,g,D,D
8610000US39194,303,3594,28151,119112
8610000US39201,432,7081,114024,411191
8610000US39202,429,10447,113154,488139
8610000US39203,78,743,5492,21422
